age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
45,management,married,tertiary,no,-206,yes,no,cellular,6.0,may,337,2.0,-1,0,unknown,0
42,blue-collar,married,primary,no,704,yes,yes,telephone,31.0,jul,88,10.0,-1,0,unknown,0
38,technician,married,secondary,no,1931,no,no,cellular,2.0,jun,167,1.0,298,10,other,0
34,technician,single,secondary,no,943,no,no,cellular,29.0,aug,96,4.0,-1,0,unknown,0
35,technician,married,secondary,no,327,yes,no,cellular,13.0,apr,537,3.0,-1,0,unknown,0
29,management,single,secondary,no,-105,yes,no,unknown,27.0,may,5,3.0,-1,0,unknown,0
58,retired,married,secondary,no,983,no,no,cellular,5.0,aug,139,1.0,-1,0,unknown,0
44,blue-collar,single,primary,no,787,yes,no,unknown,30.0,may,570,2.0,-1,0,unknown,0
45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29.0,jul,100,3.0,-1,0,unknown,0
43,blue-collar,married,secondary,no,3060,yes,no,unknown,15.0,may,253,2.0,-1,0,unknown,0
44,services,married,secondary,no,5780,yes,no,cellular,1.0,apr,525,2.0,-1,0,unknown,0
30,technician,single,secondary,no,790,no,no,cellular,20.0,aug,696,3.0,-1,0,unknown,0
38,unemployed,married,tertiary,no,1449,no,no,unknown,26.0,may,535,6.0,-1,0,unknown,0
50,technician,married,secondary,no,1412,no,no,cellular,6.0,aug,131,3.0,-1,0,unknown,0
21,student,single,secondary,no,681,no,no,unknown,20.0,aug,6,1.0,-1,0,unknown,0
38,entrepreneur,married,tertiary,no,228,yes,no,cellular,5.0,feb,105,1.0,-1,0,unknown,0
42,admin.,married,secondary,no,0,no,no,unknown,19.0,jun,370,1.0,-1,0,unknown,0
45,technician,single,tertiary,no,2087,no,no,cellular,29.0,aug,29,14.0,-1,0,unknown,0
34,entrepreneur,married,secondary,no,2,yes,yes,cellular,5.0,may,184,1.0,167,6,failure,0
48,technician,married,secondary,no,197,no,yes,cellular,3.0,feb,47,2.0,222,3,other,0
34,services,married,secondary,no,0,no,yes,unknown,2.0,jul,193,4.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,1905,yes,no,cellular,16.0,jul,709,2.0,-1,0,unknown,1
35,technician,married,tertiary,no,118,no,no,cellular,6.0,aug,358,2.0,-1,0,unknown,0
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20.0,may,253,1.0,-1,0,unknown,0
36,self-employed,married,tertiary,no,16430,yes,no,unknown,6.0,jun,197,3.0,-1,0,unknown,0
35,technician,married,secondary,no,13,no,no,cellular,22.0,aug,94,2.0,-1,0,unknown,0
57,services,divorced,secondary,no,14,no,yes,cellular,22.0,jul,445,2.0,-1,0,unknown,0
28,technician,single,secondary,no,769,yes,no,cellular,15.0,may,153,1.0,371,2,failure,0
43,admin.,married,unknown,no,3485,no,no,unknown,18.0,jun,113,1.0,-1,0,unknown,0
57,management,married,secondary,no,139,no,no,cellular,17.0,aug,80,1.0,-1,0,unknown,0
34,services,divorced,secondary,no,202,yes,no,unknown,15.0,may,318,1.0,-1,0,unknown,0
36,technician,married,tertiary,no,6,yes,no,cellular,27.0,jan,100,1.0,435,1,failure,0
47,management,divorced,tertiary,no,2515,no,no,unknown,20.0,jun,40,3.0,-1,0,unknown,0
36,management,divorced,tertiary,no,5195,yes,no,unknown,2.0,jun,55,25.0,-1,0,unknown,0
33,management,married,tertiary,no,2098,no,no,cellular,20.0,nov,67,1.0,-1,0,unknown,0
57,management,married,tertiary,no,320,no,no,cellular,7.0,aug,76,2.0,-1,0,unknown,0
57,management,married,tertiary,no,3431,yes,no,unknown,16.0,may,73,1.0,-1,0,unknown,0
34,admin.,married,secondary,no,50,yes,no,unknown,20.0,may,89,2.0,-1,0,unknown,0
51,housemaid,divorced,tertiary,no,370,yes,no,cellular,19.0,aug,109,3.0,-1,0,unknown,0
54,blue-collar,divorced,primary,no,-182,no,no,cellular,9.0,jul,98,1.0,-1,0,unknown,0
52,self-employed,single,tertiary,no,1623,yes,no,unknown,5.0,jun,21,17.0,-1,0,unknown,0
43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18.0,nov,465,1.0,-1,0,unknown,0
58,retired,single,primary,no,6570,no,no,cellular,21.0,jul,106,3.0,-1,0,unknown,0
53,admin.,married,secondary,no,225,yes,no,cellular,20.0,apr,304,1.0,340,1,failure,0
44,management,married,secondary,no,-665,no,no,cellular,30.0,jul,342,3.0,-1,0,unknown,0
29,management,single,tertiary,no,0,no,no,unknown,16.0,may,16,25.0,-1,0,unknown,0
27,services,single,secondary,no,54,yes,no,unknown,28.0,may,543,2.0,-1,0,unknown,1
35,blue-collar,married,primary,no,46,no,no,cellular,8.0,jul,338,3.0,-1,0,unknown,0
40,self-employed,married,secondary,no,2,no,no,cellular,22.0,aug,197,5.0,-1,0,unknown,0
34,blue-collar,married,secondary,no,103,yes,yes,unknown,8.0,may,956,2.0,-1,0,unknown,0
38,admin.,single,secondary,no,883,yes,no,cellular,12.0,may,95,1.0,327,9,other,0
32,services,married,secondary,no,55,yes,no,unknown,15.0,may,546,9.0,-1,0,unknown,0
41,admin.,married,secondary,no,8238,yes,yes,unknown,30.0,may,124,4.0,-1,0,unknown,0
25,blue-collar,single,secondary,no,913,yes,no,cellular,7.0,jul,113,4.0,-1,0,unknown,0
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7.0,may,245,3.0,-1,0,unknown,0
26,technician,single,secondary,no,7,yes,no,cellular,22.0,jul,188,2.0,-1,0,unknown,0
37,technician,single,tertiary,no,1661,no,no,cellular,19.0,aug,199,5.0,-1,0,unknown,0
30,management,married,tertiary,no,102,yes,no,cellular,5.0,apr,470,7.0,426,3,other,1
36,services,married,secondary,no,338,no,no,unknown,14.0,may,90,1.0,-1,0,unknown,0
33,management,married,secondary,no,3132,yes,no,unknown,23.0,may,350,5.0,-1,0,unknown,0
33,admin.,single,tertiary,no,490,yes,no,cellular,7.0,may,31,1.0,363,2,failure,0
35,management,married,tertiary,no,2682,yes,no,cellular,9.0,jul,156,1.0,-1,0,unknown,0
24,services,married,tertiary,no,0,yes,no,unknown,27.0,may,299,1.0,-1,0,unknown,0
29,unemployed,married,secondary,no,596,no,no,cellular,30.0,jan,510,2.0,-1,0,unknown,0
54,blue-collar,married,secondary,no,2059,yes,no,cellular,25.0,aug,177,4.0,-1,0,unknown,0
27,admin.,married,secondary,no,132,no,no,cellular,13.0,oct,123,2.0,-1,0,unknown,0
34,management,married,secondary,no,0,no,no,cellular,2.0,feb,270,1.0,-1,0,unknown,0
39,blue-collar,married,primary,no,385,yes,no,unknown,16.0,may,225,4.0,-1,0,unknown,0
38,management,married,tertiary,no,223,no,no,cellular,28.0,jan,63,1.0,-1,0,unknown,0
37,management,married,tertiary,no,0,yes,no,unknown,3.0,jun,247,13.0,-1,0,unknown,0
26,services,single,secondary,no,512,yes,yes,cellular,30.0,jan,206,5.0,239,3,failure,0
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6.0,may,168,2.0,-1,0,unknown,0
35,management,single,tertiary,no,71,yes,no,unknown,21.0,may,836,12.0,-1,0,unknown,0
30,management,single,tertiary,no,940,no,no,cellular,8.0,aug,131,2.0,-1,0,unknown,0
25,technician,single,secondary,no,-80,yes,yes,unknown,3.0,jun,89,1.0,-1,0,unknown,0
34,technician,married,secondary,no,0,yes,no,cellular,29.0,aug,116,4.0,-1,0,unknown,0
52,unknown,married,unknown,no,1317,no,no,unknown,12.0,jun,58,1.0,-1,0,unknown,0
39,admin.,married,secondary,no,179,no,no,unknown,6.0,sep,36,1.0,-1,0,unknown,0
34,management,married,secondary,no,1007,yes,no,cellular,21.0,jul,240,2.0,-1,0,unknown,0
34,management,single,secondary,no,0,no,no,cellular,22.0,aug,132,4.0,-1,0,unknown,0
30,services,married,secondary,no,1286,yes,yes,cellular,17.0,jul,544,1.0,-1,0,unknown,0
33,services,married,secondary,no,804,yes,yes,unknown,8.0,may,266,1.0,-1,0,unknown,0
30,student,single,secondary,no,4,no,no,cellular,4.0,feb,443,2.0,-1,0,unknown,0
51,blue-collar,married,primary,no,0,yes,no,cellular,10.0,jul,324,1.0,-1,0,unknown,0
36,services,single,secondary,no,417,yes,no,cellular,6.0,feb,15,10.0,207,3,failure,0
48,blue-collar,married,primary,no,1678,no,no,cellular,28.0,jan,263,2.0,-1,0,unknown,0
37,services,divorced,secondary,no,532,yes,no,unknown,11.0,jun,199,1.0,-1,0,unknown,0
58,management,married,secondary,no,407,yes,no,cellular,29.0,jul,145,2.0,-1,0,unknown,0
56,management,divorced,tertiary,no,659,no,yes,cellular,2.0,jun,56,1.0,-1,0,unknown,0
34,blue-collar,married,secondary,no,393,yes,no,cellular,5.0,may,11,9.0,-1,0,unknown,0
33,admin.,divorced,secondary,no,661,yes,no,cellular,18.0,nov,411,1.0,173,2,other,0
26,services,single,secondary,no,0,no,no,cellular,29.0,jul,165,23.0,-1,0,unknown,0
40,management,single,unknown,no,838,yes,no,unknown,12.0,may,619,3.0,-1,0,unknown,0
35,services,married,secondary,no,195,yes,no,cellular,17.0,apr,203,1.0,-1,0,unknown,0
45,entrepreneur,married,secondary,no,68,yes,no,unknown,7.0,may,254,1.0,-1,0,unknown,0
37,technician,single,secondary,no,-242,yes,no,cellular,13.0,aug,1149,6.0,-1,0,unknown,1
35,management,divorced,tertiary,no,321,yes,no,unknown,9.0,may,189,1.0,-1,0,unknown,0
43,services,single,secondary,no,3403,yes,no,cellular,12.0,nov,707,2.0,97,2,success,1
28,blue-collar,married,secondary,no,8,yes,no,cellular,15.0,may,196,1.0,-1,0,unknown,0
32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9.0,may,171,1.0,-1,0,unknown,0
26,unemployed,single,secondary,no,622,no,no,cellular,28.0,jan,1451,2.0,-1,0,unknown,1
35,services,married,secondary,no,152,yes,no,unknown,2.0,jun,563,1.0,-1,0,unknown,1
35,technician,single,secondary,no,2,no,no,cellular,11.0,aug,239,4.0,-1,0,unknown,0
39,blue-collar,married,secondary,no,1439,yes,no,telephone,28.0,jul,73,6.0,-1,0,unknown,0
42,blue-collar,divorced,secondary,no,1491,yes,no,cellular,6.0,may,203,2.0,334,2,failure,0
32,technician,single,secondary,no,6402,yes,no,cellular,6.0,may,158,1.0,167,1,success,0
30,unemployed,married,secondary,no,1210,no,no,cellular,9.0,jul,100,4.0,-1,0,unknown,0
26,management,single,tertiary,no,122,no,yes,cellular,8.0,jul,160,1.0,-1,0,unknown,0
30,student,single,secondary,no,0,yes,no,cellular,19.0,nov,661,1.0,-1,0,unknown,0
32,management,married,tertiary,no,62,yes,no,cellular,14.0,may,166,1.0,-1,0,unknown,0
47,services,married,secondary,no,3333,yes,yes,cellular,29.0,jul,114,2.0,-1,0,unknown,0
33,technician,married,tertiary,no,16992,yes,no,unknown,29.0,may,58,1.0,-1,0,unknown,0
57,blue-collar,married,primary,no,23,yes,no,telephone,31.0,jul,25,8.0,-1,0,unknown,0
35,admin.,married,secondary,no,0,yes,no,cellular,7.0,may,121,2.0,-1,0,unknown,0
53,technician,married,tertiary,no,6072,no,yes,unknown,16.0,jun,226,4.0,-1,0,unknown,0
24,retired,single,secondary,no,366,no,yes,unknown,16.0,may,234,2.0,-1,0,unknown,0
54,management,divorced,tertiary,no,0,no,yes,cellular,10.0,jul,88,1.0,-1,0,unknown,0
31,management,married,tertiary,no,1343,yes,yes,unknown,21.0,may,85,1.0,-1,0,unknown,0
41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18.0,nov,134,1.0,-1,0,unknown,0
44,unknown,married,secondary,no,2319,no,no,cellular,4.0,aug,251,3.0,-1,0,unknown,0
35,services,single,secondary,no,35,yes,no,cellular,14.0,may,152,1.0,-1,0,unknown,0
30,management,married,tertiary,no,877,no,no,cellular,13.0,aug,202,1.0,83,5,failure,0
43,blue-collar,single,primary,no,30,yes,no,unknown,30.0,may,379,17.0,-1,0,unknown,0
51,entrepreneur,married,secondary,yes,-2082,no,yes,cellular,28.0,jul,123,6.0,-1,0,unknown,0
60,retired,married,secondary,no,89,no,no,cellular,30.0,apr,156,2.0,-1,0,unknown,0
43,self-employed,married,secondary,no,104,no,no,unknown,17.0,jun,332,1.0,-1,0,unknown,0
31,management,married,tertiary,no,1750,yes,no,telephone,14.0,may,90,3.0,-1,0,unknown,0
56,management,married,primary,no,772,yes,no,telephone,20.0,nov,291,1.0,-1,0,unknown,0
42,technician,married,secondary,no,1048,yes,no,telephone,6.0,feb,23,2.0,-1,0,unknown,0
52,entrepreneur,married,primary,no,592,no,no,cellular,21.0,jul,122,2.0,-1,0,unknown,0
40,technician,married,secondary,no,0,yes,yes,cellular,26.0,jul,105,2.0,172,1,failure,0
36,services,married,secondary,no,3064,yes,no,telephone,11.0,may,1143,4.0,-1,0,unknown,0
40,services,married,primary,no,33,no,no,unknown,26.0,may,70,3.0,-1,0,unknown,0
46,blue-collar,married,secondary,no,0,yes,no,cellular,8.0,may,264,2.0,-1,0,unknown,0
32,admin.,single,secondary,no,1649,no,no,cellular,27.0,may,204,2.0,-1,0,unknown,0
31,housemaid,single,tertiary,no,287,yes,no,cellular,19.0,nov,182,1.0,-1,0,unknown,0
41,technician,divorced,secondary,no,0,yes,no,cellular,17.0,nov,386,2.0,-1,0,unknown,0
58,housemaid,married,primary,no,419,no,yes,unknown,5.0,jun,295,3.0,-1,0,unknown,0
36,services,married,secondary,no,257,yes,no,cellular,12.0,may,86,2.0,-1,0,unknown,0
52,technician,married,secondary,no,118,no,no,cellular,28.0,aug,16,20.0,-1,0,unknown,0
42,management,married,tertiary,no,251,no,no,cellular,20.0,aug,413,2.0,-1,0,unknown,0
32,management,single,tertiary,no,1731,yes,yes,unknown,29.0,may,323,3.0,-1,0,unknown,0
62,management,married,tertiary,no,0,no,no,cellular,13.0,oct,78,3.0,-1,0,unknown,0
31,technician,single,tertiary,no,23,no,no,cellular,25.0,aug,121,3.0,-1,0,unknown,0
41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20.0,nov,477,1.0,-1,0,unknown,1
34,self-employed,married,tertiary,no,5498,no,no,cellular,19.0,nov,265,1.0,-1,0,unknown,0
44,management,single,tertiary,no,5063,no,no,cellular,27.0,oct,418,2.0,-1,0,unknown,1
42,blue-collar,married,primary,no,7041,yes,no,cellular,28.0,jul,386,4.0,-1,0,unknown,0
37,entrepreneur,single,secondary,no,654,no,no,unknown,19.0,may,594,2.0,-1,0,unknown,0
47,management,married,tertiary,no,1890,no,no,cellular,8.0,jul,161,1.0,-1,0,unknown,0
32,unemployed,married,secondary,no,2400,yes,yes,cellular,5.0,feb,450,3.0,-1,0,unknown,0
46,blue-collar,married,secondary,no,519,yes,no,cellular,25.0,aug,217,6.0,-1,0,unknown,0
39,technician,single,tertiary,no,1190,no,no,cellular,8.0,aug,136,1.0,-1,0,unknown,0
28,services,single,secondary,no,229,yes,no,unknown,9.0,may,322,1.0,-1,0,unknown,0
26,student,single,secondary,no,203,no,no,cellular,16.0,nov,104,1.0,196,1,failure,0
52,technician,married,secondary,no,1818,no,yes,cellular,17.0,nov,189,2.0,111,4,failure,0
42,unemployed,married,secondary,no,1289,no,no,cellular,15.0,jul,250,4.0,415,2,failure,1
33,technician,divorced,tertiary,no,39,no,no,cellular,19.0,aug,123,5.0,-1,0,unknown,0
73,retired,married,primary,no,796,no,no,cellular,23.0,oct,427,1.0,182,2,failure,1
35,admin.,single,secondary,no,57,no,yes,cellular,8.0,jul,632,2.0,-1,0,unknown,0
40,management,married,tertiary,no,1548,yes,no,cellular,13.0,apr,101,3.0,-1,0,unknown,0
51,technician,married,secondary,no,117,no,no,cellular,24.0,aug,467,2.0,88,4,other,1
37,admin.,single,secondary,no,0,yes,no,cellular,16.0,apr,640,2.0,-1,0,unknown,0
39,management,married,tertiary,no,691,yes,yes,cellular,16.0,apr,517,1.0,255,1,failure,0
28,blue-collar,married,secondary,no,64,yes,no,unknown,13.0,may,160,3.0,-1,0,unknown,0
49,technician,divorced,tertiary,no,0,yes,no,cellular,12.0,jun,177,3.0,-1,0,unknown,0
36,admin.,married,secondary,no,957,yes,no,unknown,21.0,may,206,1.0,-1,0,unknown,0
45,technician,married,secondary,no,118,yes,no,unknown,7.0,may,208,2.0,-1,0,unknown,0
29,technician,single,tertiary,no,218,yes,no,cellular,12.0,apr,169,1.0,-1,0,unknown,0
35,management,married,secondary,no,724,yes,no,cellular,14.0,jul,287,2.0,415,1,failure,1
35,housemaid,married,tertiary,no,20,yes,yes,cellular,17.0,jul,505,3.0,-1,0,unknown,0
30,blue-collar,married,secondary,no,-28,yes,no,cellular,18.0,may,284,2.0,371,1,failure,0
46,blue-collar,married,primary,no,665,no,no,cellular,30.0,jan,89,4.0,235,2,failure,0
25,student,single,tertiary,no,5,no,no,cellular,29.0,sep,138,1.0,-1,0,unknown,0
36,management,married,tertiary,no,925,no,no,cellular,14.0,dec,321,3.0,189,4,success,1
42,blue-collar,married,primary,no,2519,yes,no,unknown,15.0,may,262,4.0,-1,0,unknown,0
57,admin.,married,secondary,no,3927,no,no,cellular,13.0,oct,61,1.0,-1,0,unknown,0
42,management,divorced,tertiary,no,401,yes,no,cellular,24.0,jul,217,9.0,-1,0,unknown,0
29,management,married,tertiary,no,581,yes,yes,cellular,14.0,jul,192,2.0,-1,0,unknown,0
36,technician,married,tertiary,no,1327,no,no,cellular,29.0,oct,174,2.0,-1,0,unknown,0
31,unemployed,married,secondary,no,3242,no,no,unknown,25.0,jun,292,2.0,-1,0,unknown,0
59,technician,married,primary,no,3163,yes,no,unknown,29.0,may,240,2.0,-1,0,unknown,0
50,unemployed,divorced,secondary,no,32,no,no,cellular,4.0,aug,282,2.0,-1,0,unknown,0
47,admin.,married,secondary,no,310,yes,yes,telephone,14.0,aug,128,6.0,-1,0,unknown,0
46,housemaid,married,primary,no,0,no,no,telephone,2.0,feb,161,1.0,-1,0,unknown,0
26,blue-collar,single,primary,no,155,yes,no,cellular,29.0,jan,291,1.0,244,4,failure,0
31,services,single,secondary,no,11386,yes,no,cellular,20.0,nov,356,1.0,-1,0,unknown,0
30,services,married,tertiary,no,1380,yes,no,unknown,21.0,may,294,2.0,-1,0,unknown,0
47,blue-collar,single,unknown,no,2443,no,no,unknown,18.0,jun,422,1.0,-1,0,unknown,0
23,technician,single,tertiary,no,1129,yes,no,unknown,28.0,may,806,1.0,-1,0,unknown,1
44,unemployed,single,primary,no,4232,no,no,unknown,16.0,jun,227,1.0,-1,0,unknown,0
42,self-employed,married,secondary,no,5564,no,no,cellular,17.0,nov,560,2.0,-1,0,unknown,0
32,services,single,secondary,no,-402,yes,no,cellular,17.0,apr,135,1.0,-1,0,unknown,0
28,admin.,single,secondary,no,1323,yes,no,unknown,3.0,jun,361,1.0,-1,0,unknown,0
57,retired,married,primary,no,1623,yes,yes,cellular,18.0,jul,246,1.0,-1,0,unknown,0
38,technician,married,tertiary,no,1042,yes,no,cellular,4.0,feb,419,2.0,-1,0,unknown,0
22,student,single,secondary,no,2488,no,no,cellular,8.0,nov,449,2.0,38,10,other,1
54,admin.,married,secondary,no,865,yes,no,cellular,17.0,nov,71,1.0,-1,0,unknown,0
32,technician,married,tertiary,no,-1053,yes,no,cellular,21.0,jul,357,3.0,-1,0,unknown,0
32,management,married,tertiary,no,1667,yes,no,cellular,18.0,nov,164,2.0,179,3,failure,0
59,admin.,divorced,secondary,no,975,yes,no,unknown,15.0,may,263,4.0,-1,0,unknown,0
45,technician,married,secondary,no,2571,no,no,unknown,18.0,jun,146,2.0,-1,0,unknown,0
53,unknown,married,primary,no,732,no,no,cellular,27.0,oct,759,2.0,-1,0,unknown,1
50,admin.,divorced,secondary,no,769,no,no,cellular,28.0,jul,72,2.0,363,4,failure,0
34,technician,married,secondary,no,-136,yes,yes,cellular,12.0,aug,131,2.0,-1,0,unknown,0
35,admin.,divorced,secondary,no,3636,no,yes,cellular,21.0,nov,808,2.0,-1,0,unknown,1
30,management,married,tertiary,no,931,no,no,cellular,17.0,jul,1183,1.0,-1,0,unknown,0
62,housemaid,married,secondary,no,565,no,no,cellular,4.0,sep,123,3.0,-1,0,unknown,0
40,blue-collar,married,secondary,no,271,yes,no,unknown,29.0,may,483,2.0,-1,0,unknown,0
26,self-employed,single,tertiary,no,1153,no,no,cellular,4.0,may,238,3.0,-1,0,unknown,0
34,management,married,tertiary,no,-73,yes,no,cellular,11.0,jul,90,1.0,-1,0,unknown,0
50,unknown,married,unknown,no,558,no,no,cellular,9.0,jul,464,1.0,683,6,failure,1
31,unknown,divorced,tertiary,no,137,no,no,cellular,22.0,aug,385,9.0,-1,0,unknown,0
35,technician,married,secondary,no,700,yes,no,unknown,23.0,may,240,2.0,-1,0,unknown,0
55,retired,married,primary,no,-966,no,yes,cellular,14.0,may,104,1.0,-1,0,unknown,0
34,admin.,married,secondary,no,96,no,no,cellular,29.0,aug,109,2.0,-1,0,unknown,0
58,retired,married,primary,no,4007,no,no,cellular,30.0,nov,598,4.0,-1,0,unknown,0
50,management,single,tertiary,no,567,yes,no,unknown,16.0,may,274,8.0,-1,0,unknown,0
31,technician,single,secondary,no,40,no,no,cellular,7.0,aug,123,2.0,-1,0,unknown,0
47,admin.,divorced,secondary,no,136,no,yes,cellular,23.0,jul,70,1.0,-1,0,unknown,0
38,self-employed,single,tertiary,no,917,yes,no,unknown,23.0,may,260,1.0,-1,0,unknown,0
46,management,single,tertiary,no,593,yes,no,cellular,29.0,jan,190,3.0,-1,0,unknown,0
42,blue-collar,married,primary,no,505,yes,no,unknown,14.0,may,521,2.0,-1,0,unknown,0
34,blue-collar,married,secondary,no,2542,yes,no,cellular,14.0,may,228,1.0,-1,0,unknown,0
37,management,married,tertiary,no,5355,no,no,telephone,17.0,feb,466,4.0,-1,0,unknown,1
38,student,single,tertiary,no,807,no,no,cellular,27.0,feb,74,2.0,-1,0,unknown,0
59,retired,married,secondary,no,9976,yes,no,unknown,29.0,may,57,2.0,-1,0,unknown,0
32,admin.,married,secondary,no,0,no,no,cellular,30.0,jan,119,3.0,-1,0,unknown,0
55,management,married,tertiary,no,540,no,no,cellular,19.0,nov,124,2.0,-1,0,unknown,0
35,blue-collar,married,secondary,no,280,yes,yes,cellular,31.0,jul,65,50.0,-1,0,unknown,0
56,management,divorced,tertiary,no,-59,no,yes,cellular,28.0,jul,127,6.0,-1,0,unknown,0
27,admin.,married,secondary,yes,-517,yes,no,cellular,14.0,jul,172,3.0,-1,0,unknown,0
42,unemployed,single,secondary,no,2613,yes,no,cellular,30.0,jul,174,6.0,-1,0,unknown,0
42,student,married,unknown,no,-7,no,no,telephone,31.0,jul,41,6.0,-1,0,unknown,0
41,blue-collar,married,primary,no,0,yes,no,unknown,30.0,may,232,3.0,-1,0,unknown,0
53,retired,divorced,secondary,yes,-200,no,yes,unknown,6.0,jun,161,1.0,-1,0,unknown,0
67,retired,married,primary,no,2301,no,no,cellular,16.0,apr,124,1.0,-1,0,unknown,0
53,housemaid,married,primary,no,104,no,yes,unknown,5.0,jun,701,1.0,-1,0,unknown,1
